Gene 1	Gene 2	Weight	Network group	Networks
RPL18	RPS11	0.017806677613407373	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS11	RPS19	0.017689364030957222	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS16	EEF2	0.01743264077231288	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL18	RPL37A	0.017431202344596386	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS3A	RPL8	0.01740791741758585	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS2	RPLP0	0.017240780871361494	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL37A	RPS19	0.017204583156853914	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS11	RPL19	0.017163562588393688	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS3A	EEF2	0.017082385253161192	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL12	RPS16	0.01704402780160308	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL18	RPL31	0.016934553626924753	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS4X	RPL8	0.016893929336220026	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL31	RPS19	0.016794536728411913	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL37A	RPL19	0.01677202619612217	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS4X	ESR2	0.01662710588425398	Physical&nbsp;interactions	BIOGRID-SMALL-SCALE-STUDIES; IREF-BIOGRID
RPS4X	EEF2	0.01652926579117775	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS3A	RPL12	0.0165035892277956	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL31	RPL19	0.01631539734080434	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS16	RPS11	0.01625967165455222	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS4X	RPL12	0.016131998039782047	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL18	RPS19	0.016088854521512985	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS3A	RPS11	0.015927790198475122	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS16	RPL37A	0.01584922382608056	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS2	RPL8	0.01580852922052145	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL18	RPL19	0.015741612762212753	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL19	RPS19	0.01549621019512415	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS2	EEF2	0.015473975334316492	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL31	RPS16	0.015446113888174295	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS3A	RPL37A	0.015428563114255667	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS3A	RPL31	0.01510611129924655	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL12	RPS2	0.015079694800078869	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS4X	RPL37A	0.015013037715107203	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL18	RPS16	0.014846925158053637	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS4X	RPL31	0.014641368295997381	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
HSP90AB1	GAPDH	0.014395014848560095	Physical&nbsp;interactions	BIOGRID-SMALL-SCALE-STUDIES; IREF-BIOGRID
RPL18	RPS3A	0.014382451307028532	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS16	RPL19	0.014288334175944328	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS4X	RPL18	0.014053378719836473	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL37A	RPS2	0.014042996801435947	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS3A	ATF7IP	0.014016433618962765	Physical&nbsp;interactions	IREF-INTACT
RPS4X	HSP90AB1	0.013910303823649883	Physical&nbsp;interactions	BIOGRID-SMALL-SCALE-STUDIES; IREF-BIOGRID
RPS3A	RPL19	0.01387353241443634	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL31	RPS2	0.013703256845474243	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS4X	RPL19	0.013529326301068068	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL18	RPS2	0.013137379195541143	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
EEF2	EEF1A1	0.012658699182793498	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS2	RPL19	0.012651128694415092	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPL12	EEF1A1	0.01202853606082499	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS11	EEF1A1	0.01179782091639936	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPLP1	EEF1A1	0.011624432634562254	Physical&nbsp;interactions	IREF-BIOGRID; IREF-INTACT
RPL31	EEF1A1	0.01116405543871224	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
EEF1A1	RPS19	0.010573827661573887	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS10	RPS17	0.010548111982643604	Physical&nbsp;interactions	IREF-BIOGRID
RPL18	EEF1A1	0.0104890379589051	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS16	EEF1A1	0.009670829866081476	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS3A	EEF1A1	0.009607197484001517	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS11	RPS17	0.009306362830102444	Physical&nbsp;interactions	IREF-BIOGRID
RPS4X	EEF1A1	0.009188682306557894	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
RPS19	RPS17	0.008717043325304985	Physical&nbsp;interactions	IREF-BIOGRID
RPS2	EEF1A1	0.008616810431703925	Physical&nbsp;interactions	Havugimana-Emili-2012; IREF-BIOGRID
ESR1	ESR2	0.003620011149905622	Physical&nbsp;interactions	BIOGRID-SMALL-SCALE-STUDIES; IREF-BIOGRID
RPL12	RPS10	0.6160473637282848	Predicted	I2D-BioGRID-Yeast2Human; I2D-MINT-Yeast2Human
RPL37A	RPS18	0.2109698448330164	Predicted	I2D-vonMering-Bork-2002-Low-Yeast2Human; Stuart-Kim-2003
RPL31	RPS19	0.21055024676024914	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPL37A	RPS17	0.19846120662987232	Predicted	I2D-vonMering-Bork-2002-Low-Yeast2Human; Stuart-Kim-2003
RPS25	RPS17	0.1544599812477827	Predicted	I2D-vonMering-Bork-2002-Low-Yeast2Human; Stuart-Kim-2003
EEF2	EEF1A1	0.13469630759209394	Predicted	I2D-BioGRID-Yeast2Human; I2D-Krogan-Greenblatt-2006-NonCore-Yeast2Human; I2D-vonMering-Bork-2002-Low-Yeast2Human
RPS18	RPS17	0.12439141981303692	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Low-Yeast2Human; Stuart-Kim-2003
RPLP0	EEF1A1	0.09455054998397827	Predicted	I2D-MINT-Yeast2Human; Stuart-Kim-2003
ENO1	GAPDH	0.09243397414684296	Predicted	Stuart-Kim-2003
RPS25	RPS16	0.08933337219059467	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS2	RPL19	0.08001510612666607	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPL18	RPS18	0.07954377122223377	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPS11	RPS18	0.07942689210176468	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPL18	RPS16	0.07720675598829985	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPS15	RPS2	0.0698034344241023	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPL12	RPS2	0.06634369771927595	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPS28	RPS9	0.06570804119110107	Predicted	I2D-BioGRID-Yeast2Human
RPS18	RPL8	0.0621921643614769	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPS11	RPL19	0.05924157612025738	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPS4X	RPL31	0.05625694617629051	Predicted	Stuart-Kim-2003
RPL31	RPL19	0.05475330166518688	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL12	RPL8	0.05327292252331972	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPS4X	RPS11	0.0519971614703536	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPS15	RPL19	0.05141389183700085	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPLP0	RPL8	0.05063941329717636	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPS16	RPS2	0.050477148965001106	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPS2	RPL8	0.049005571752786636	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPS16	RPS15	0.04643896594643593	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPS15	RPL8	0.046337890438735485	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPS11	RPL8	0.04610907658934593	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPL18	EEF2	0.04521509166806936	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS28	RPLP1	0.043619249016046524	Predicted	Stuart-Kim-2003
RPS16	RPS10	0.04337123781442642	Predicted	Stuart-Kim-2003
RPS28	RPL28	0.04277210310101509	Predicted	Stuart-Kim-2003
RPS29	RPL19	0.04192514717578888	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPS4X	RPS29	0.04192514717578888	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPS9	RPS16	0.04094846732914448	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL12	RPS15	0.03955605998635292	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPS4X	RPL19	0.039313238114118576	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPL18	RPL19	0.039202962070703506	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL13	RPL19	0.03907681629061699	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS15	RPLP0	0.03859766013920307	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPS29	RPL8	0.03781596664339304	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPS2	RPLP0	0.0375811904668808	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPL13	RPS18	0.03703738749027252	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS9	RPS15	0.03691448085010052	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL19	RPL8	0.03676832281053066	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPS29	RPS15	0.035873559303581715	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPS10	RPS18	0.03571701422333717	Predicted	Stuart-Kim-2003
RPS16	RPL8	0.03480273857712746	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPS29	RPS2	0.03477064333856106	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPS15	RPS11	0.034487828612327576	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPL12	RPS16	0.034360398538410664	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS16	RPL13	0.034267586655914783	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL19	RPS19	0.033622559159994125	Predicted	Stuart-Kim-2003
RPS11	RPS2	0.03348477464169264	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human; Stuart-Kim-2003
RPS15	RPS17	0.03342951461672783	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL31	RPL12	0.03233473002910614	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS16	RPS18	0.032305892556905746	Predicted	Stuart-Kim-2003
RPL18	RPL31	0.03188851475715637	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL31	RPL13	0.03155540395528078	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS16	RPS19	0.03130436688661575	Predicted	Stuart-Kim-2003
RPS9	RPS10	0.03119463101029396	Predicted	Stuart-Kim-2003
RPS9	RPL28	0.031024198979139328	Predicted	Stuart-Kim-2003
RPL37A	RPLP1	0.03072255291044712	Predicted	Stuart-Kim-2003
RPS16	RPS11	0.030705795623362064	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS9	RPL19	0.030304858461022377	Predicted	Stuart-Kim-2003
RPL28	RPL37A	0.030125880613923073	Predicted	Stuart-Kim-2003
RPS4X	RPL8	0.029552655294537544	Predicted	I2D-BioGRID-Yeast2Human; I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPL31	RPS15	0.027626153081655502	Predicted	I2D-BioGRID-Yeast2Human
RPS3A	RPS18	0.027432845905423164	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS28	RPL37A	0.027168376371264458	Predicted	Stuart-Kim-2003
RPS3A	RPL19	0.026508552953600883	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL31	RPLP0	0.02642993815243244	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS10	RPS17	0.026389066129922867	Predicted	Stuart-Kim-2003
RPL18	RPS9	0.026378734968602657	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS4X	RPS3A	0.02628367953002453	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL28	RPS17	0.026244889944791794	Predicted	Stuart-Kim-2003
RPS3A	RPS15	0.02619969565421343	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS18	RPS19	0.0257797259837389	Predicted	Stuart-Kim-2003
RPS15	RPLP1	0.025711482390761375	Predicted	Stuart-Kim-2003
RPL8	RPS17	0.025645471177995205	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL31	RPS18	0.025436559692025185	Predicted	Stuart-Kim-2003
RPS29	RPLP1	0.02535240538418293	Predicted	Stuart-Kim-2003
RPL28	RPS15	0.025212133303284645	Predicted	Stuart-Kim-2003
RPS29	RPL28	0.02486002817749977	Predicted	Stuart-Kim-2003
RPL18	RPL8	0.024703234434127808	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL13	RPL8	0.02457977458834648	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL12	RPS17	0.023847410455346107	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS10	RPL13	0.023833446204662323	Predicted	Stuart-Kim-2003
RPS9	RPS11	0.02366580907255411	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL18	RPS17	0.02357335016131401	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPLP0	EEF2	0.023556584492325783	Predicted	Stuart-Kim-2003
RPL13	RPS17	0.023397596552968025	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL12	RPL13	0.023240545764565468	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL18	RPLP1	0.022929247468709946	Predicted	Stuart-Kim-2003
RPS25	RPL28	0.022928882390260696	Predicted	Stuart-Kim-2003
RPL18	RPL13	0.02288731187582016	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS9	RPS19	0.022515572607517242	Predicted	Stuart-Kim-2003
RPL18	RPL28	0.022483931854367256	Predicted	Stuart-Kim-2003
RPS28	RPS29	0.022419480606913567	Predicted	Stuart-Kim-2003
RPS3A	RPL31	0.022355044726282358	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL31	RPS9	0.022215858101844788	Predicted	Stuart-Kim-2003
RPS15	RPS18	0.022097615525126457	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPL12	RPLP1	0.022076256573200226	Predicted	Stuart-Kim-2003
RPS2	RPS18	0.021660029888153076	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPL12	RPL28	0.021647505462169647	Predicted	Stuart-Kim-2003
RPL31	RPL37A	0.02157258614897728	Predicted	Stuart-Kim-2003
RPS9	RPLP0	0.02153061330318451	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS4X	RPS15	0.021246738731861115	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPL12	RPS11	0.02124269027262926	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL12	RPL19	0.02114557847380638	Predicted	Stuart-Kim-2003
RPS11	RPS17	0.021141769364476204	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS4X	RPS2	0.020826002582907677	Predicted	I2D-vonMering-Bork-2002-Medium-Yeast2Human
RPS28	RPS25	0.020677918568253517	Predicted	Stuart-Kim-2003
RPS11	RPLP1	0.02067483216524124	Predicted	Stuart-Kim-2003
RPL13	RPS11	0.02051787730306387	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS10	RPS11	0.020384671166539192	Predicted	Stuart-Kim-2003
RPL18	RPS28	0.020276648923754692	Predicted	Stuart-Kim-2003
RPL28	RPS11	0.020273301750421524	Predicted	Stuart-Kim-2003
RPL12	RPLP0	0.02006218023598194	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS9	RPL37A	0.019706234335899353	Predicted	Stuart-Kim-2003
RPL18	RPLP0	0.019550698809325695	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS28	RPL12	0.01952233724296093	Predicted	Stuart-Kim-2003
RPS9	RPS18	0.019319063052535057	Predicted	I2D-BioGRID-Yeast2Human
RPL13	RPLP0	0.01904591079801321	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS16	RPL19	0.01880868710577488	Predicted	I2D-BioGRID-Yeast2Human
RPS9	RPL8	0.018631761893630028	Predicted	Stuart-Kim-2003
RPS29	RPS18	0.018619190901517868	Predicted	Stuart-Kim-2003
RPL31	EEF1A1	0.018323488533496857	Predicted	Stuart-Kim-2003
RPS15	RPS19	0.018297508358955383	Predicted	Stuart-Kim-2003
RPS28	RPS11	0.018283039331436157	Predicted	Stuart-Kim-2003
RPL37A	RPL8	0.01809227280318737	Predicted	Stuart-Kim-2003
RPS3A	RPS9	0.01786872372031212	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL31	RPS29	0.017801806330680847	Predicted	Stuart-Kim-2003
RPS11	RPLP0	0.0175059475004673	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS3A	RPL12	0.017390440683811903	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL31	RPS16	0.017224417999386787	Predicted	I2D-BioGRID-Yeast2Human
RPL13	RPS19	0.017202436923980713	Predicted	Stuart-Kim-2003
RPS3A	RPL8	0.016855179332196712	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPL18	RPS3A	0.016805503517389297	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS25	RPS19	0.01664045639336109	Predicted	Stuart-Kim-2003
RPL31	RPS25	0.016418948769569397	Predicted	Stuart-Kim-2003
RPL18	RPS19	0.016317538917064667	Predicted	Stuart-Kim-2003
RPLP1	RPLP0	0.01628505252301693	Predicted	Stuart-Kim-2003
RPS3A	RPS17	0.016283441800624132	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS9	RPS29	0.016261683776974678	Predicted	Stuart-Kim-2003
RPL12	RPS18	0.01621313765645027	Predicted	Stuart-Kim-2003
RPS3A	RPL13	0.016188062261790037	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS15	RPL37A	0.016014471650123596	Predicted	Stuart-Kim-2003
RPL28	RPLP0	0.015968773514032364	Predicted	Stuart-Kim-2003
RPS3A	EEF2	0.01587696373462677	Predicted	Stuart-Kim-2003
RPS29	RPL37A	0.015790818259119987	Predicted	Stuart-Kim-2003
RPS9	RPL13	0.01550498977303505	Predicted	Stuart-Kim-2003
RPL8	EEF1A1	0.015367351472377777	Predicted	Stuart-Kim-2003
RPL37A	RPS2	0.015221665613353252	Predicted	Stuart-Kim-2003
RPL19	RPS17	0.015214022248983383	Predicted	I2D-BioGRID-Yeast2Human
RPL13	RPL37A	0.015056034550070763	Predicted	Stuart-Kim-2003
RPS3A	RPS11	0.015033496543765068	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS25	RPS9	0.014998462982475758	Predicted	Stuart-Kim-2003
RPS3A	RPLP0	0.014739059144631028	Predicted	I2D-BioGRID-Yeast2Human; Stuart-Kim-2003
RPS11	RPS19	0.01471319142729044	Predicted	Stuart-Kim-2003
RPS25	RPL37A	0.014564176090061665	Predicted	Stuart-Kim-2003
RPL31	RPS11	0.014517337083816528	Predicted	Stuart-Kim-2003
RPS28	RPLP0	0.014401094056665897	Predicted	Stuart-Kim-2003
RPL18	RPL37A	0.01428154855966568	Predicted	Stuart-Kim-2003
RPL31	RPL8	0.01401857752352953	Predicted	I2D-BioGRID-Yeast2Human
RPL31	RPS17	0.013932534493505955	Predicted	I2D-BioGRID-Yeast2Human
RPS25	RPL8	0.013770071789622307	Predicted	Stuart-Kim-2003
RPS29	RPS17	0.013756554573774338	Predicted	Stuart-Kim-2003
RPL12	RPL37A	0.013750260695815086	Predicted	Stuart-Kim-2003
RPS2	RPS17	0.01326072309166193	Predicted	Stuart-Kim-2003
RPS16	RPLP0	0.013070355169475079	Predicted	I2D-BioGRID-Yeast2Human
RPS2	EEF1A1	0.012929094024002552	Predicted	Stuart-Kim-2003
RPS11	RPL37A	0.012877379544079304	Predicted	Stuart-Kim-2003
RPL13	EEF1A1	0.012788410298526287	Predicted	Stuart-Kim-2003
RPS3A	RPS16	0.012767878361046314	Predicted	I2D-BioGRID-Yeast2Human
RPS9	RPL12	0.012443957850337029	Predicted	I2D-BioGRID-Yeast2Human
RPL13	RPS29	0.012424316257238388	Predicted	Stuart-Kim-2003
RPS25	RPS15	0.012188653461635113	Predicted	Stuart-Kim-2003
RPS16	RPS17	0.01214426290243864	Predicted	I2D-BioGRID-Yeast2Human
RPL18	EEF1A1	0.012130570597946644	Predicted	Stuart-Kim-2003
RPS25	RPS29	0.012018430978059769	Predicted	Stuart-Kim-2003
RPL13	RPS2	0.011976501904428005	Predicted	Stuart-Kim-2003
RPL18	RPS15	0.01195212546736002	Predicted	Stuart-Kim-2003
RPL18	RPS29	0.011785206384956837	Predicted	Stuart-Kim-2003
RPL12	EEF1A1	0.011679301969707012	Predicted	Stuart-Kim-2003
RPLP0	RPS19	0.011589213274419308	Predicted	Stuart-Kim-2003
RPS25	RPS2	0.01158524677157402	Predicted	Stuart-Kim-2003
RPL18	RPS2	0.011360427364706993	Predicted	Stuart-Kim-2003
RPL12	RPS29	0.011346784420311451	Predicted	Stuart-Kim-2003
HSP90AB1	GAPDH	0.011312316171824932	Predicted	I2D-BioGRID-Yeast2Human
RPS3A	RPLP1	0.010976002551615238	Predicted	Stuart-Kim-2003
RPS11	EEF1A1	0.010937887243926525	Predicted	Stuart-Kim-2003
RPL18	RPS25	0.010869721882045269	Predicted	Stuart-Kim-2003
RPS3A	RPS10	0.010821959935128689	Predicted	Stuart-Kim-2003
RPS3A	RPL28	0.01076283399015665	Predicted	Stuart-Kim-2003
RPS29	RPS11	0.010626479052007198	Predicted	Stuart-Kim-2003
RPS25	RPL12	0.010465357452630997	Predicted	Stuart-Kim-2003
RPS9	RPS17	0.010299545712769032	Predicted	I2D-BioGRID-Yeast2Human
RPL18	RPL12	0.010262270458042622	Predicted	Stuart-Kim-2003
RPL37A	RPLP0	0.010143190622329712	Predicted	Stuart-Kim-2003
RPS4X	RPS16	0.009942904114723206	Predicted	I2D-BioGRID-Yeast2Human
RPS25	RPS11	0.009801005944609642	Predicted	Stuart-Kim-2003
RPS4X	RPL12	0.00971715897321701	Predicted	I2D-BioGRID-Yeast2Human
RPL18	RPS11	0.009610810317099094	Predicted	Stuart-Kim-2003
RPS4X	RPL18	0.009113830514252186	Predicted	I2D-BioGRID-Yeast2Human
RPS4X	RPS9	0.008432573638856411	Predicted	I2D-BioGRID-Yeast2Human
RPS4X	RPL13	0.008417526260018349	Predicted	I2D-BioGRID-Yeast2Human
RPS29	RPLP0	0.008370212279260159	Predicted	Stuart-Kim-2003
RPS4X	RPS17	0.00804264284670353	Predicted	I2D-BioGRID-Yeast2Human
RPS3A	RPS19	0.007811043411493301	Predicted	Stuart-Kim-2003
RPS25	RPLP0	0.007720007561147213	Predicted	Stuart-Kim-2003
